app_id	cpu	memory	instance_num	conflict	conflict_degree
6890	1	8	2	[]	0
6891	1	8	1	[]	0
6892	1	8	4	[]	0
6893	1	7	2	[]	0
6894	2	8	2	[]	0
6895	1	8	6	[]	0
6896	2	8	10	[(3283, 0), (5905, 0), (9228, 0), (7394, 0)]	4
6897	1	8	1	[]	0
6898	1	8	2	[]	0
6899	3	8	1	[]	0
6900	4	8	1	[]	0
6901	4	10	1	[]	0
6902	3	8	4	[]	0
6903	4	8	8	[]	0
6904	1	1	2	[]	0
6905	2	16	2	[]	0
6906	1	2	1	[]	0
6907	1	8	17	[]	0
6908	1	8	2	[]	0
6909	2	8	4	[]	0
6910	2	8	24	[(1426, 0), (4179, 0), (798, 0), (7052, 0), (7055, 0), (5883, 0), (6129, 0), (4376, 0), (693, 0)]	9
6911	6	8	275	[(9049, 0), (2886, 0), (9283, 0), (6269, 0), (5264, 0), (6659, 0), (8653, 0), (1356, 0), (5427, 0), (8199, 0), (536, 0), (3213, 0), (208, 0), (1602, 0), (4939, 0), (8767, 0), (1654, 0), (1778, 0), (3923, 0), (5689, 0), (3864, 0), (9165, 0), (4671, 0), (7792, 0), (1021, 0), (6694, 0), (3994, 0), (798, 0), (2489, 0), (7599, 0)]	30
6912	2	2	8	[]	0
6913	6	6	4	[]	0
6914	6	8	5	[]	0
6915	1	16	1	[]	0
6916	2	8	23	[]	0
6917	1	8	2	[]	0
6918	1	8	1	[]	0
6919	1	8	1	[]	0
6920	1	8	3	[]	0
6921	2	8	5	[]	0
6922	1	8	1	[]	0
6923	1	8	2	[]	0
6924	1	2	1	[]	0
6925	1	7	1	[]	0
6926	1	8	2	[]	0
6927	4	8	1	[]	0
6928	1	8	4	[(798, 0)]	1
6929	1	8	2	[]	0
6930	1	13	4	[]	0
6931	1	8	1	[]	0
6932	1	8	1	[]	0
6933	1	8	2	[]	0
6934	1	8	2	[]	0
6935	1	8	12	[]	0
6936	12	16	9	[]	0
6937	1	8	1	[]	0
6938	1	8	2	[]	0
6939	2	8	9	[]	0
6940	1	8	20	[]	0
6941	2	8	4	[]	0
6942	1	8	7	[]	0
6943	6	8	3	[(7481, 0)]	1
6944	1	8	2	[]	0
6945	1	8	2	[]	0
6946	1	5	2	[]	0
6947	1	8	3	[]	0
6948	4	8	1	[]	0
6949	1	3	1	[]	0
6950	4	8	1	[]	0
6951	1	2	2	[]	0
6952	1	8	1	[]	0
6953	1	8	2	[]	0
6954	1	8	2	[]	0
6955	1	1	1	[]	0
6956	3	8	2	[]	0
6957	1	4	1	[]	0
6958	1	8	6	[]	0
6959	1	8	2	[]	0
6960	1	2	2	[]	0
6961	6	8	2	[]	0
6962	1	8	2	[]	0
6963	1	4	2	[]	0
6964	11	2	19	[]	0
6965	1	16	12	[]	0
6966	1	8	2	[]	0
6967	1	16	1	[]	0
6968	1	8	1	[]	0
6969	1	8	1	[]	0
6970	1	2	3	[]	0
6971	2	8	2	[]	0
6972	6	8	4	[]	0
6973	4	8	3	[]	0
6974	1	8	2	[]	0
6975	4	8	2	[]	0
6976	5	16	76	[]	0
6977	1	8	1	[]	0
6978	2	8	1	[]	0
6979	1	8	1	[]	0
6980	1	2	1	[]	0
6981	1	7	2	[]	0
6982	1	8	2	[]	0
6983	1	8	2	[]	0
6984	1	8	18	[]	0
6985	6	8	5	[]	0
6986	1	8	1	[]	0
6987	12	32	2	[]	0
6988	1	8	1	[]	0
6989	1	8	2	[]	0
6990	4	8	1	[]	0
6991	2	8	25	[]	0
6992	8	48	6	[]	0
6993	1	8	3	[]	0
6994	1	8	1	[]	0
6995	1	4	1	[]	0
6996	4	8	2	[]	0
6997	1	2	2	[]	0
6998	1	8	1	[]	0
6999	6	8	50	[]	0
7000	1	8	1	[]	0
7001	4	8	224	[]	0
7002	1	8	2	[]	0
7003	1	2	1	[]	0
7004	2	8	2	[]	0
7005	1	1	1	[]	0
7006	1	8	1	[]	0
7007	3	8	16	[]	0
7008	1	8	2	[]	0
7009	2	8	7	[]	0
7010	2	8	4	[]	0
7011	1	8	1	[]	0
7012	3	16	4	[]	0
7013	6	8	6	[]	0
7014	1	8	20	[]	0
7015	1	1	2	[]	0
7016	1	8	3	[]	0
7017	1	8	2	[]	0
7018	1	8	2	[]	0
7019	6	8	3	[]	0
7020	1	8	2	[]	0
7021	1	1	2	[]	0
7022	1	8	1	[]	0
7023	2	8	2	[]	0
7024	1	8	2	[]	0
7025	2	8	25	[]	0
7026	4	8	4	[]	0
7027	2	8	9	[]	0
7028	1	8	3	[]	0
7029	1	8	2	[]	0
7030	4	8	1	[]	0
7031	1	1	1	[]	0
7032	1	1	4	[]	0
7033	1	32	1	[]	0
7034	4	8	1	[]	0
7035	2	8	14	[]	0
7036	2	5	2	[]	0
7037	2	16	3	[]	0
7038	3	8	2	[]	0
7039	1	8	16	[]	0
7040	1	8	1	[]	0
7041	2	8	1	[]	0
7042	1	8	2	[]	0
7043	1	8	2	[]	0
7044	1	8	2	[]	0
7045	2	16	2	[]	0
7046	1	8	2	[]	0
7047	1	8	2	[]	0
7048	1	12	1	[]	0
7049	1	8	1	[]	0
7050	1	8	2	[]	0
7051	1	1	1	[]	0
7052	4	8	8	[]	0
7053	6	12	1	[]	0
7054	1	8	2	[]	0
7055	12	12	16	[(4085, 0), (8959, 0), (6659, 0), (7176, 0), (1549, 0)]	5
7056	1	8	1	[]	0
7057	4	8	1	[]	0
7058	9	16	19	[]	0
7059	1	7	2	[]	0
7060	1	8	1	[]	0
7061	1	8	2	[]	0
7062	1	8	4	[]	0
7063	5	8	3	[]	0
7064	5	8	11	[(6659, 0)]	1
7065	5	8	9	[]	0
7066	1	8	2	[]	0
7067	12	12	396	[]	0
7068	1	8	2	[]	0
7069	1	2	1	[]	0
7070	3	8	16	[]	0
7071	2	8	16	[]	0
7072	1	8	4	[]	0
7073	1	8	2	[]	0
7074	1	1	8	[]	0
7075	2	8	29	[]	0
7076	5	8	8	[(798, 0)]	1
7077	1	8	2	[]	0
7078	4	8	2	[]	0
7079	5	8	2	[]	0
7080	3	8	26	[(2255, 0), (2767, 0), (3589, 0), (7196, 0), (5236, 0), (3343, 0), (2482, 0)]	7
7081	1	8	2	[]	0
7082	1	8	1	[]	0
7083	1	8	1	[]	0
7084	3	16	1	[]	0
7085	4	2	20	[(6659, 0), (793, 0)]	2
7086	1	8	2	[]	0
7087	4	2	25	[(3176, 0), (1975, 0), (4791, 0), (7484, 0)]	4
7088	1	2	2	[]	0
7089	1	2	1	[]	0
7090	1	8	3	[]	0
7091	2	8	10	[(798, 0), (1919, 0)]	2
7092	2	8	6	[(9127, 0), (6025, 0), (4474, 0), (3250, 0), (6659, 0), (281, 0), (1728, 0), (577, 0)]	8
7093	1	8	2	[]	0
7094	1	8	1	[]	0
7095	4	8	3	[(6099, 0)]	1
7096	3	16	22	[(6659, 0), (1952, 0)]	2
7097	1	8	1	[]	0
7098	2	16	13	[]	0
7099	1	8	1	[]	0
7100	1	8	4	[]	0
7101	1	24	2	[]	0
7102	7	32	69	[]	0
7103	1	8	2	[]	0
7104	1	8	2	[]	0
7105	1	8	1	[]	0
7106	2	8	6	[]	0
7107	3	8	2	[]	0
7108	1	8	2	[]	0
7109	1	8	4	[]	0
7110	1	8	1	[]	0
7111	4	8	2	[]	0
7112	4	2	3	[]	0
7113	2	8	8	[]	0
7114	6	8	15	[]	0
7115	1	2	2	[]	0
7116	1	1	1	[]	0
7117	2	8	20	[]	0
7118	1	8	4	[]	0
7119	1	8	2	[]	0
7120	1	8	3	[]	0
7121	2	8	5	[]	0
7122	2	8	3	[]	0
7123	6	8	2	[(798, 0)]	1
7124	1	8	3	[]	0
7125	2	8	9	[]	0
7126	1	1	2	[]	0
7127	1	8	2	[]	0
7128	6	2	2	[]	0
7129	1	2	1	[]	0
7130	1	2	2	[]	0
7131	4	8	1	[]	0
7132	1	8	1	[]	0
7133	1	8	2	[]	0
7134	2	8	2	[]	0
7135	1	4	1	[]	0
7136	1	8	2	[]	0
7137	4	8	2	[]	0
7138	4	8	1	[]	0
7139	1	8	1	[]	0
7140	2	8	2	[]	0
7141	1	8	1	[]	0
7142	1	5	2	[]	0
7143	2	8	9	[]	0
7144	1	8	4	[]	0
7145	1	8	2	[]	0
7146	1	8	8	[]	0
7147	1	16	2	[]	0
7148	1	8	1	[]	0
7149	4	8	1	[]	0
7150	6	8	2	[]	0
7151	1	8	2	[]	0
7152	4	8	2	[]	0
7153	4	8	1	[]	0
7154	3	8	19	[]	0
7155	1	8	43	[]	0
7156	1	1	3	[]	0
7157	1	8	3	[]	0
7158	2	8	7	[]	0
7159	1	8	1	[]	0
7160	1	2	1	[]	0
7161	1	2	1	[]	0
7162	1	16	1	[]	0
7163	1	8	6	[]	0
7164	1	8	1	[]	0
7165	1	1	6	[]	0
7166	1	8	2	[]	0
7167	1	8	1	[]	0
7168	1	8	2	[]	0
7169	1	8	1	[]	0
7170	1	8	5	[(8828, 0), (798, 0)]	2
7171	1	8	2	[]	0
7172	2	8	5	[]	0
7173	4	8	1	[]	0
7174	1	8	4	[]	0
7175	1	1	1	[]	0
7176	1	2	6	[]	0
7177	1	1	2	[]	0
7178	1	2	15	[]	0
7179	1	8	2	[]	0
7180	1	8	1	[]	0
7181	3	8	8	[]	0
7182	1	10	3	[]	0
7183	2	8	1	[]	0
7184	2	16	20	[]	0
7185	1	8	3	[]	0
7186	1	1	1	[]	0
7187	4	8	1	[]	0
7188	1	8	1	[]	0
7189	1	2	1	[]	0
7190	8	8	1	[]	0
7191	1	8	2	[]	0
7192	3	8	12	[]	0
7193	4	8	1	[]	0
7194	4	8	1	[]	0
7195	1	8	2	[]	0
7196	2	8	36	[(6334, 0), (5111, 0), (6269, 0), (8582, 0), (6406, 0), (4039, 0), (9046, 0), (2952, 0), (5028, 0), (3994, 0), (5536, 0), (208, 0), (8842, 0), (4732, 0), (8822, 0), (3327, 0), (7486, 0), (4797, 0), (80, 0), (5567, 0), (3169, 0), (7026, 0), (1640, 0), (3183, 0), (5634, 0)]	25
7197	1	8	2	[]	0
7198	1	6	5	[]	0
7199	6	8	17	[]	0
7200	1	2	1	[]	0
7201	1	6	1	[]	0
7202	1	8	2	[]	0
7203	1	8	1	[]	0
7204	1	1	4	[]	0
7205	1	8	1	[]	0
7206	1	8	20	[(798, 0)]	1
7207	1	8	1	[]	0
7208	1	1	1	[]	0
7209	1	8	1	[]	0
7210	2	8	6	[]	0
7211	2	8	1	[]	0
7212	1	8	1	[]	0
7213	2	8	1	[]	0
7214	2	8	16	[]	0
7215	4	8	2	[]	0
7216	1	8	2	[]	0
7217	12	16	85	[(2853, 0), (6659, 0), (8716, 0), (4667, 0), (3886, 0), (5177, 0), (8535, 0), (292, 0), (7309, 0), (7734, 0), (589, 0), (1356, 0), (122, 0), (4190, 0), (3657, 0), (1055, 0), (9264, 0), (188, 0), (1229, 0), (3250, 0), (9145, 0), (2621, 0)]	22
7218	2	4	1	[]	0
7219	1	8	4	[]	0
7220	4	8	1	[]	0
7221	1	8	3	[]	0
7222	1	8	12	[]	0
7223	4	16	2	[]	0
7224	4	8	1	[]	0
7225	4	8	4	[]	0
7226	1	8	2	[]	0
7227	4	8	1	[]	0
7228	1	8	1	[]	0
7229	1	8	7	[(8760, 0), (5028, 0), (5541, 0), (7443, 0), (9228, 0), (7338, 0), (8739, 0)]	7
7230	3	8	2	[(5798, 0)]	1
7231	1	4	1	[]	0
7232	4	8	1	[]	0
7233	1	7	2	[]	0
7234	1	8	2	[]	0
7235	4	8	1	[]	0
7236	1	8	7	[]	0
7237	1	8	2	[]	0
7238	2	8	4	[]	0
7239	1	8	2	[]	0
7240	1	2	1	[]	0
7241	1	8	1	[]	0
7242	1	8	2	[]	0
7243	2	8	2	[]	0
7244	1	1	1	[]	0
7245	1	8	1	[]	0
7246	1	1	5	[]	0
7247	1	8	2	[]	0
7248	2	8	5	[]	0
7249	2	8	6	[]	0
7250	6	8	3	[]	0
7251	1	8	2	[]	0
7252	1	8	2	[]	0
7253	1	8	2	[]	0
7254	4	8	1	[]	0
7255	12	16	45	[(1863, 0), (1919, 0), (7783, 0), (3937, 0), (3425, 0), (3551, 0), (1973, 0), (7589, 0), (2206, 0), (3311, 0), (4541, 0), (3021, 0), (1367, 0), (6768, 0)]	14
7256	4	8	11	[]	0
7257	1	8	2	[]	0
7258	3	8	3	[(6659, 0)]	1
7259	1	2	2	[]	0
7260	1	2	2	[]	0
7261	6	8	18	[]	0
7262	1	8	2	[]	0
7263	4	8	1	[]	0
7264	1	8	2	[]	0
7265	1	8	2	[]	0
7266	6	8	10	[]	0
7267	6	8	6	[(1356, 0), (122, 0), (1637, 0), (6911, 0), (8347, 0), (8931, 0), (456, 0), (655, 0), (702, 0), (7522, 0), (5490, 0), (2185, 0), (8653, 0)]	13
7268	2	16	14	[]	0
7269	1	2	1	[]	0
7270	1	8	4	[]	0
7271	1	2	3	[]	0
7272	1	8	2	[]	0
7273	1	16	2	[]	0
7274	1	8	2	[]	0
7275	1	5	1	[]	0
7276	1	8	2	[]	0
7277	1	2	2	[]	0
7278	1	8	4	[]	0
7279	3	16	22	[(1024, 0)]	1
7280	1	8	1	[]	0
7281	8	16	1	[]	0
7282	2	8	3	[]	0
7283	1	8	2	[]	0
7284	4	8	1	[]	0
7285	1	8	1	[]	0
7286	1	18	3	[]	0
7287	2	8	3	[]	0
7288	1	2	2	[]	0
7289	2	8	5	[]	0
7290	1	4	9	[]	0
7291	6	8	8	[]	0
7292	4	8	2	[]	0
7293	1	1	1	[]	0
7294	1	8	1	[]	0
7295	1	8	2	[]	0
7296	1	2	1	[]	0
7297	3	8	2	[]	0
7298	1	8	2	[]	0
7299	4	8	3	[]	0
7300	1	8	1	[]	0
7301	1	2	3	[]	0
7302	1	8	5	[]	0
7303	2	8	2	[]	0
7304	6	8	17	[]	0
7305	4	8	1	[]	0
7306	4	8	1	[]	0
7307	1	1	1	[]	0
7308	1	2	1	[]	0
7309	5	8	87	[]	0
7310	1	8	3	[]	0
7311	1	2	2	[]	0
7312	1	8	4	[]	0
7313	1	1	1	[]	0
7314	1	8	1	[]	0
7315	2	8	6	[]	0
7316	1	8	3	[]	0
7317	1	1	2	[]	0
7318	6	8	4	[]	0
7319	1	8	7	[(8308, 0), (798, 0)]	2
7320	4	1	1	[]	0
7321	5	8	2	[]	0
7322	6	8	6	[]	0
7323	4	8	3	[]	0
7324	1	2	1	[]	0
7325	8	16	1	[]	0
7326	1	8	5	[]	0
7327	10	16	1	[]	0
7328	1	8	1	[]	0
7329	4	8	1	[]	0
7330	1	8	3	[]	0
7331	2	8	4	[]	0
7332	1	1	6	[]	0
7333	2	8	12	[]	0
7334	1	8	1	[]	0
7335	2	8	1	[]	0
7336	4	8	2	[]	0
7337	2	8	3	[]	0
7338	6	8	120	[]	0
7339	1	1	2	[]	0
7340	1	1	1	[]	0
7341	4	8	34	[]	0
7342	1	3	2	[]	0
7343	1	1	17	[]	0
7344	1	8	2	[]	0
7345	1	8	2	[]	0
7346	1	8	1	[]	0
7347	1	8	1	[]	0
7348	1	8	2	[]	0
7349	1	1	1	[]	0
7350	1	8	3	[(798, 0)]	1
7351	1	8	5	[]	0
7352	5	8	2	[]	0
7353	1	8	1	[]	0
7354	1	8	4	[]	0
7355	6	8	14	[]	0
7356	2	7	9	[]	0
7357	1	8	2	[]	0
7358	4	8	1	[]	0
7359	8	8	1	[]	0
7360	2	8	7	[]	0
7361	1	8	1	[]	0
7362	2	8	2	[]	0
7363	1	8	1	[]	0
7364	1	8	3	[]	0
7365	2	8	1	[]	0
7366	1	2	4	[]	0
7367	1	8	6	[]	0
7368	2	8	5	[]	0
7369	6	8	54	[]	0
7370	1	8	10	[]	0
7371	1	2	2	[]	0
7372	1	9	4	[]	0
7373	1	8	2	[]	0
7374	1	8	6	[]	0
7375	1	3	2	[]	0
7376	1	8	4	[]	0
7377	1	8	5	[]	0
7378	4	8	1	[]	0
7379	1	16	1	[]	0
7380	1	8	2	[]	0
7381	1	8	2	[]	0
7382	1	8	2	[]	0
7383	1	8	2	[]	0
7384	1	8	1	[]	0
7385	1	8	4	[]	0
7386	1	8	5	[]	0
7387	1	8	3	[]	0
7388	1	7	2	[]	0
7389	1	2	1	[]	0
7390	1	7	1	[(5655, 0)]	1
7391	1	8	3	[]	0
7392	2	32	1	[]	0
7393	4	8	2	[]	0
7394	3	8	251	[(5541, 0), (6683, 0), (5905, 0), (5689, 0), (1153, 0), (6694, 0), (3355, 0), (5232, 0), (6827, 0), (5028, 0), (1328, 0), (8888, 0), (7443, 0), (8842, 0), (9095, 0), (4801, 0), (1637, 0), (6838, 0), (208, 0), (2186, 0), (4704, 0), (9228, 0), (8722, 0), (9336, 0), (1522, 0), (122, 0), (5655, 0), (341, 0), (6185, 0), (27, 0), (4210, 0), (1864, 0), (8223, 0), (6325, 0), (8931, 0), (6896, 0), (3890, 0), (798, 0), (9269, 0), (6269, 0), (1998, 0), (1238, 0), (147, 0), (9207, 0)]	44
7395	1	8	2	[]	0
7396	2	8	3	[]	0
7397	1	16	2	[]	0
7398	1	8	1	[]	0
7399	2	2	3	[]	0
7400	1	8	4	[(1919, 0)]	1
7401	3	8	23	[(6474, 0), (7214, 0), (1683, 0), (6911, 0), (4825, 0), (2979, 0), (5112, 0), (5368, 0), (6288, 0), (5394, 0), (4781, 0), (9158, 0), (798, 0)]	13
7402	2	8	5	[]	0
7403	1	8	7	[]	0
7404	1	2	2	[]	0
7405	1	1	1	[]	0
7406	6	8	4	[]	0
7407	1	8	2	[]	0
7408	1	8	8	[(798, 0)]	1
7409	1	1	1	[]	0
7410	2	2	13	[]	0
7411	1	4	2	[]	0
7412	1	4	1	[]	0
7413	1	24	5	[]	0
7414	3	8	31	[(3861, 0)]	1
7415	4	8	1	[]	0
7416	1	8	3	[]	0
7417	4	8	2	[]	0
7418	1	8	2	[(6659, 0)]	1
7419	1	8	2	[]	0
7420	2	8	3	[]	0
7421	1	8	6	[]	0
7422	2	8	2	[]	0
7423	1	8	2	[]	0
7424	1	8	1	[]	0
7425	1	8	3	[]	0
7426	12	16	74	[(541, 0), (7514, 0), (1274, 0), (3284, 0), (3526, 0), (4337, 0), (28, 0), (7217, 0), (4423, 0), (6880, 0), (9228, 0), (2129, 0), (6421, 0), (7058, 0), (3802, 0), (618, 0), (4706, 0), (1788, 0), (6261, 0), (4190, 0), (7026, 0), (9163, 0), (1683, 0), (208, 0), (6694, 0), (3890, 0), (1781, 0), (3595, 0)]	28
7427	2	8	1	[(798, 0)]	1
7428	1	8	2	[]	0
7429	1	1	1	[]	0
7430	1	8	2	[]	0
7431	5	8	1	[]	0
7432	4	8	1	[]	0
7433	1	8	2	[]	0
7434	1	8	2	[]	0
7435	2	8	1	[]	0
7436	6	8	4	[]	0
7437	1	8	7	[(798, 0)]	1
7438	1	8	3	[]	0
7439	1	8	3	[(798, 0)]	1
7440	4	8	1	[]	0
7441	3	8	9	[]	0
7442	4	8	1	[]	0
7443	6	8	158	[(541, 0), (6683, 0), (1904, 0), (2263, 0), (6269, 0), (5436, 0), (6659, 0), (3751, 0), (4667, 0), (2086, 0), (4231, 0), (5366, 0), (5655, 0), (2186, 0), (2927, 0), (6799, 0), (8221, 0), (7261, 0), (2835, 0), (8128, 0), (5022, 0), (8451, 0), (6408, 0), (1766, 0), (8223, 0), (5740, 0), (798, 0), (5490, 0), (2225, 0)]	29
7444	3	8	3	[]	0
7445	1	8	4	[]	0
7446	3	8	5	[]	0
7447	4	8	20	[]	0
7448	3	8	23	[(3654, 0), (7639, 0), (456, 0), (6659, 0), (9264, 0)]	5
7449	1	8	2	[]	0
7450	1	1	1	[]	0
7451	4	8	1	[]	0
7452	1	8	2	[]	0
7453	1	8	1	[]	0
7454	1	3	1	[]	0
7455	4	8	1	[]	0
7456	1	8	2	[]	0
7457	1	8	5	[]	0
7458	6	2	4	[]	0
7459	1	8	3	[(798, 0)]	1
7460	1	8	2	[]	0
7461	2	8	3	[]	0
7462	1	8	1	[]	0
7463	1	8	3	[]	0
7464	1	8	2	[]	0
7465	1	8	2	[]	0
7466	5	8	44	[]	0
7467	1	8	6	[]	0
7468	1	8	3	[]	0
7469	1	8	3	[]	0
7470	1	8	1	[]	0
7471	1	8	3	[]	0
7472	1	8	2	[]	0
7473	1	8	3	[]	0
7474	1	8	2	[]	0
7475	1	8	5	[]	0
7476	1	5	1	[]	0
7477	1	8	2	[]	0
7478	1	8	2	[]	0
7479	6	8	2	[]	0
7480	4	8	5	[]	0
7481	6	8	7	[]	0
7482	4	8	1	[]	0
7483	1	8	1	[]	0
7484	4	8	4	[]	0
7485	4	8	1	[]	0
7486	3	8	225	[(4789, 0), (536, 0), (6694, 0), (6659, 0), (5060, 0)]	5
7487	1	2	1	[]	0
7488	1	1	1	[]	0
7489	1	8	2	[]	0
7490	1	8	2	[]	0
7491	1	8	2	[]	0
7492	1	8	1	[]	0
7493	4	8	2	[]	0
7494	1	8	2	[]	0
7495	2	8	1	[]	0
7496	1	6	1	[]	0
7497	3	8	5	[]	0
7498	10	32	9	[(6736, 0), (5279, 0)]	2
7499	4	8	1	[]	0
7500	1	8	22	[]	0
7501	4	8	1	[]	0
7502	4	8	4	[]	0
7503	1	8	6	[]	0
7504	4	8	17	[]	0
7505	2	8	16	[]	0
7506	1	8	7	[(5764, 0)]	1
7507	1	8	6	[(5375, 0)]	1
7508	6	6	2	[]	0
7509	1	8	8	[]	0
7510	1	4	3	[]	0
7511	1	8	19	[]	0
7512	1	8	2	[]	0
7513	5	16	63	[]	0
7514	1	8	2	[]	0
7515	1	16	3	[]	0
7516	1	8	2	[(2725, 0)]	1
7517	1	8	1	[]	0
7518	3	8	26	[]	0
7519	1	3	2	[]	0
7520	11	16	4	[]	0
7521	1	8	5	[]	0
7522	3	8	11	[]	0
7523	1	8	2	[]	0
7524	3	8	10	[]	0
7525	1	2	1	[]	0
7526	4	8	1	[]	0
7527	1	8	1	[]	0
7528	4	8	2	[]	0
7529	1	8	2	[]	0
7530	1	8	2	[]	0
7531	7	16	7	[]	0
7532	1	8	2	[]	0
7533	2	16	1	[]	0
7534	1	8	2	[]	0
7535	1	8	1	[]	0
7536	1	8	1	[]	0
7537	2	8	1	[]	0
7538	2	8	3	[]	0
7539	1	8	2	[]	0
7540	4	8	1	[]	0
7541	1	8	3	[]	0
7542	1	8	2	[]	0
7543	1	8	3	[]	0
7544	1	1	1	[]	0
7545	1	8	4	[]	0
7546	1	8	2	[]	0
7547	1	8	1	[]	0
7548	1	8	2	[]	0
7549	1	8	1	[]	0
7550	1	8	1	[]	0
7551	2	8	5	[]	0
7552	1	8	2	[]	0
7553	1	1	1	[]	0
7554	1	8	4	[]	0
7555	6	16	1	[]	0
7556	1	8	2	[]	0
7557	1	8	2	[]	0
7558	1	8	2	[]	0
7559	1	8	8	[]	0
7560	6	8	1	[]	0
7561	1	8	2	[]	0
7562	1	4	1	[]	0
7563	3	8	18	[]	0
7564	3	8	5	[]	0
7565	1	8	1	[]	0
7566	3	8	2	[]	0
7567	1	8	1	[]	0
7568	1	8	13	[]	0
7569	3	8	11	[]	0
7570	1	8	2	[]	0
7571	9	16	5	[]	0
7572	1	8	1	[]	0
7573	1	8	1	[]	0
7574	1	8	4	[]	0
7575	1	2	5	[]	0
7576	6	8	28	[]	0
7577	1	8	1	[]	0
7578	3	8	6	[]	0
7579	1	8	1	[]	0
7580	4	8	1	[]	0
7581	1	8	3	[]	0
7582	1	8	1	[]	0
7583	1	2	2	[]	0
7584	2	8	2	[]	0
7585	1	8	5	[]	0
7586	1	8	5	[]	0
7587	1	8	2	[]	0
7588	2	16	2	[]	0
7589	6	16	17	[]	0
7590	3	8	2	[]	0
7591	1	8	4	[]	0
7592	1	8	2	[]	0
7593	1	8	5	[]	0
7594	5	16	2	[]	0
7595	1	8	1	[]	0
7596	4	16	5	[]	0
7597	1	2	2	[]	0
7598	1	8	1	[]	0
7599	5	16	52	[]	0
7600	5	48	1	[]	0
7601	1	8	3	[]	0
7602	1	8	4	[]	0
7603	1	2	1	[]	0
7604	1	8	2	[]	0
7605	1	8	2	[]	0
7606	1	16	2	[]	0
7607	1	8	2	[]	0
7608	1	8	1	[]	0
7609	2	4	1	[]	0
7610	1	8	1	[]	0
7611	11	128	1	[]	0
7612	4	8	1	[]	0
7613	2	8	130	[]	0
7614	2	8	1	[]	0
7615	2	8	2	[]	0
7616	1	8	1	[]	0
7617	1	8	2	[]	0
7618	1	2	1	[]	0
7619	1	8	7	[]	0
7620	1	8	3	[]	0
7621	1	8	2	[]	0
7622	3	8	39	[]	0
7623	1	8	3	[]	0
7624	6	8	22	[]	0
7625	1	6	2	[]	0
7626	4	32	1	[]	0
7627	1	8	1	[]	0
7628	1	8	1	[]	0
7629	4	16	2	[]	0
7630	1	8	2	[]	0
7631	1	8	1	[]	0
7632	1	2	2	[]	0
7633	1	8	1	[]	0
7634	3	5	2	[]	0
7635	2	8	2	[]	0
7636	1	8	2	[]	0
7637	1	12	1	[]	0
7638	1	8	2	[]	0
7639	2	8	22	[]	0
7640	1	8	1	[]	0
7641	3	8	7	[]	0
7642	1	8	2	[]	0
7643	1	8	6	[]	0
7644	2	7	2	[]	0
7645	1	8	2	[]	0
7646	1	8	1	[]	0
7647	1	8	1	[]	0
7648	2	2	8	[(2700, 0), (1916, 0), (6269, 0), (798, 0), (6659, 0), (1227, 0)]	6
7649	2	16	6	[(798, 0)]	1
7650	4	8	1	[]	0
7651	2	8	17	[]	0
7652	2	8	9	[]	0
7653	4	8	1	[]	0
7654	1	1	1	[]	0
7655	1	8	3	[]	0
7656	1	2	2	[]	0
7657	4	8	2	[]	0
7658	1	4	6	[]	0
7659	1	8	3	[]	0
7660	1	8	1	[]	0
7661	1	2	1	[]	0
7662	4	8	2	[]	0
7663	1	8	1	[]	0
7664	1	8	1	[]	0
7665	1	8	1	[]	0
7666	1	1	1	[]	0
7667	1	5	2	[]	0
7668	1	8	1	[]	0
7669	1	8	2	[]	0
7670	1	8	2	[]	0
7671	2	8	2	[]	0
7672	1	8	2	[]	0
7673	1	8	3	[]	0
7674	1	1	2	[]	0
7675	4	8	1	[]	0
7676	1	8	2	[]	0
7677	1	8	2	[]	0
7678	4	8	1	[]	0
7679	3	8	4	[]	0
7680	2	8	2	[]	0
7681	1	8	1	[]	0
7682	1	8	1	[]	0
7683	12	16	16	[]	0
7684	1	8	2	[]	0
7685	1	8	2	[]	0
7686	1	8	2	[]	0
7687	1	8	2	[]	0
7688	1	8	2	[]	0
7689	1	8	3	[]	0
7690	1	8	2	[]	0
7691	1	6	2	[]	0
7692	1	8	3	[(798, 0)]	1
7693	4	8	2	[]	0
7694	8	16	1	[]	0
7695	2	8	2	[]	0
7696	1	2	1	[]	0
7697	2	8	3	[]	0
7698	1	8	2	[]	0
7699	1	8	2	[]	0
7700	21	48	67	[]	0
7701	1	8	2	[]	0
7702	1	8	1	[]	0
7703	1	8	1	[]	0
7704	1	8	2	[]	0
7705	1	8	1	[]	0
7706	6	7	7	[]	0
7707	4	8	1	[]	0
7708	3	8	32	[]	0
7709	2	8	4	[]	0
7710	1	8	2	[]	0
7711	1	1	2	[]	0
7712	1	8	2	[]	0
7713	1	8	2	[]	0
7714	1	8	2	[]	0
7715	1	8	1	[]	0
7716	3	32	4	[]	0
7717	4	8	1	[]	0
7718	1	2	2	[]	0
7719	2	8	3	[]	0
7720	1	8	2	[]	0
7721	1	8	1	[]	0
7722	1	16	1	[]	0
7723	1	2	2	[]	0
7724	2	8	6	[]	0
7725	1	8	2	[]	0
7726	1	8	2	[]	0
7727	6	8	4	[]	0
7728	1	8	1	[]	0
7729	4	8	1	[]	0
7730	1	8	2	[]	0
7731	2	8	1	[]	0
7732	2	8	6	[]	0
7733	6	8	401	[]	0
